,employee_id,name,domain,department,age,gender,marital_status,location,join_date,salary,exp,performance_rating,email,phone_number,bonus,attendance_percentage,project_count,remote_work,manager_name,education_level,last_review_date,employee_status
7770,EMP10696,Dhruv Yusufzai,Statistics,HR Dept,48.0,Female,Divorced,Bangalore,2019-06-04,7.0,2.0,2.4,dhruvyusufzai6@yahoo.in,Not Entered By User,1000.0,74.7,4.0,Yes,Harper Sengupta,PhD,2023-08-13,Terminated
7771,EMP8531,Lily Zaidi,Testing,Engineering Dept,65.0,Female,Married,Hyderabad,2017-03-13,100.0,3.0,4.0,Not Entered By User,688-557-5091,2000.0,80.01498359887535,3.0,Yes,aarav easwaran,Diploma,2023-05-26,Active
7772,EMP3340,Rehan Walker,Statistics,Marketing Dept,61.0,Female,Single,Ahmedabad,2021-08-26,120.0,11.0,3.0010271460014675,rehanwalker40@outlook.com,494-154-3066,4806.35708003518,86.5,7.0,Yes,sophia gokhale,Diploma,2023-04-18,Active
7773,EMP5421,Rhea Hari,Machine Learning,Engineering Dept,28.0,Male,Single,Mumbai,2017-08-03,5000.0,4.0,1.8,rheahari87_at_company.com,(+91) 1214434344,10000.0,80.01498359887535,11.0,Yes,Lucas Hooda,Masters,2024-11-06,Terminated
7774,EMP5129,Tom Hari,Data Analyst,Finance Dept,43.0,Female,Divorced,Ahmedabad,2015-03-25,800.0,4.0,3.0010271460014675,tomhari55@yahoo.in,241-028-4009,1.0,97.4,5.92960088691796,No,Ella Nair,Diploma,2025-05-12,Terminated
7775,EMP5425,Varun Singh,Analytics,Finance Dept,43.62771266101892,Male,Single,Pune,2020-07-28,2000.0,15.0,4.1,varunsingh73@company.com,9659415900,5.0,75.6,3.0,Yes,Omar Rana,PhD,2025-03-30,Terminated
7776,EMP7146,Ishan Narayan,Statistics,Engineering Dept,44.0,Female,Divorced,Ahmadabad,2023-12-30,750.0,2.0,3.5,ishannarayan78_at_yahoo.in,15536 95384,1000.0,73.0,3.0,Yes,Aman Desai,Diploma,2023-06-26,Active
7777,EMP9870,John Smith,Machine Learning,HR Dept,51.0,Female,Single,Hyderabad,2024-04-14,15370.519451530612,14.0,4.5,johnsmith75@yahoo.in,308-697-7970,1500.0,80.01498359887535,3.0,No,Evelyn Ghosh,Masters,2025-06-26,Terminated
7778,EMP10013,Ajay Naidu,Data Science,Sales Dept,64.0,Female,Single,Chennai,2014-05-12,8000.0,7.9624541039914725,3.4,ajaynaidu83@yahoo.in,(+91) 4918967199,4806.35708003518,68.8,11.0,Yes,sebastian agarwal,Diploma,2023-06-30,Terminated
7779,EMP6624,Leo Chhabra,DevOps,Operations Dept,60.0,Male,Divorced,Pune,2018-02-21,5000.0,10.0,2.4,Not Entered By User,(+91) 5949264003,750.0,66.1,5.92960088691796,Yes,Mason Prasad,PhD,2023-08-31,Active
7780,EMP9923,Asha Xavier,Analytics,Operations Dept,43.62771266101892,Male,Divorced,Pune,2023-01-26,10000.0,2.0,3.0010271460014675,ashaxavier96@outlook.com,Not Entered By User,4806.35708003518,97.6,10.0,No,Arjun Joshi,Diploma,2023-03-17,Active
7781,EMP8726,Ira Clark,Web Development,HR Dept,56.0,Female,Married,Mumbai,2014-01-03,12000.0,9.0,1.1,iraclark12@company.com,Not Entered By User,0.0,77.0,7.0,No,Dev Malhotra,B.Tech / BE,2023-09-10,Terminated
7782,EMP3783,Maya Pillai,Data Science,Sales Dept,43.62771266101892,Male,Divorced,Ahmedabad,2019-09-13,2.0,1.0,4.8,mayapillai67@outlook.com,132-342-9055,75.0,81.2,6.0,Yes,tom singh,Diploma,2024-12-02,Active
7783,EMP8446,Rehan Mukherjee,Testing,Sales Dept,39.0,Male,Married,Chennai,2020-11-15,8.0,8.0,3.0010271460014675,rehanmukherjee65@outlook.com,299-931-0586,2.0,89.4,2.0,No,Mihir Dixit,Diploma,2025-10-23,Terminated
7784,EMP6632,John Zachariah,Analytics,HR Dept,44.0,Female,Married,Chennai,2016-07-22,3.0,2.0,4.3,johnzachariah64@outlook.com,903-149-7750,20000.0,62.0,11.0,No,Sophia Patel,Diploma,2024-02-14,Active
7785,EMP6983,Pooja Ghosh,Cloud Engineering,Finance Dept,43.62771266101892,Female,Single,Chennai,2014-01-08,5.0,9.0,2.0,poojaghosh84_at_company.com,00590512467,15.0,90.8,5.92960088691796,No,Dev Malhotra,Masters,2023-08-29,Terminated
7786,EMP3230,Disha Khan,DevOps,Sales Dept,45.0,Male,Divorced,Ahmedabad,2024-03-13,18000.0,7.9624541039914725,4.6,Not Entered By User,08976 64328,750.0,65.0,0.0,No,Pari Prasad,PhD,2025-01-29,Resigned
7787,EMP2386,Ajay Clark,Machine Learning,Finance Dept,31.0,Female,Married,Chennai,2019-11-08,15000.0,7.9624541039914725,2.8,ajayclark78@outlook.com,02155 30502,1.0,73.5,12.0,Yes,Anvi Bhatia,PhD,2025-09-22,Active
7788,EMP10615,Aman Uppal,Cloud Engineering,HR Dept,46.0,Male,Single,Hyderabad,2024-10-21,15370.519451530612,10.0,4.3,Not Entered By User,6958218067,0.0,92.4,0.0,Yes,Henry Gupta,Diploma,2025-11-05,Active
7789,EMP10887,Olivia Farooqui,Machine Learning,Support Dept,41.0,Male,Divorced,Ahmedabad,2017-12-16,25000.0,14.0,4.9,oliviafarooqui33@outlook.com,87233 38627,20000.0,91.0,7.0,No,Benjamin Kulkarni,Diploma,2023-06-20,Active
7790,EMP3156,Akash Kulkarni,Data Science,Operations Dept,53.0,Male,Divorced,Hyderabad,2023-04-01,6000.0,12.0,1.6,akashkulkarni71@gmail.com,(+91) 4770975592,20000.0,88.2,8.0,Yes,diya menon,Diploma,2024-03-22,Active
7791,EMP5461,Amelia Sinha,Machine Learning,Engineering Dept,40.0,Male,Divorced,Ahmedabad,2014-02-28,15000.0,13.0,4.9,Not Entered By User,(+91) 1214835476,5000.0,85.0,1.0,Yes,Harper Deshpande,Diploma,2024-04-25,Terminated
7792,EMP3298,Michael Yadav,Machine Learning,Support Dept,64.0,Female,Divorced,Mumbai,2016-08-05,20.0,8.0,4.1,michaelyadav72@gmail.com,44257 27452,0.0,80.01498359887535,5.92960088691796,Yes,Ajay Varma,Diploma,2024-10-16,Active
7793,EMP5782,Liam Gokhale,Data Analyst,Support Dept,30.0,Male,Divorced,Hyderabad,2014-07-08,50000.0,7.9624541039914725,4.6,liamgokhale14@company.com,(+91) 4170346372,15000.0,69.0,10.0,No,Isha Chhabra,Diploma,2023-04-10,Resigned
7794,EMP9623,Sahil Prasad,Analytics,Finance Dept,53.0,Female,Married,Kolkata,2016-08-06,50.0,14.0,2.4,sahilprasad17@gmail.com,Not Entered By User,10000.0,93.8,12.0,Yes,Asha Williams,Diploma,2025-11-09,Resigned
7795,EMP6357,Harper Lamba,Testing,Engineering Dept,43.62771266101892,Female,Divorced,Delhi,2019-05-30,75000.0,6.0,3.0,harperlamba30_at_gmail.com,+91-9805018775,1000.0,81.2,9.0,No,Not Entered By User,PhD,2024-06-12,Resigned
7796,EMP10212,Ravi Sinha,Data Science,Sales Dept,43.62771266101892,Male,Single,Delhi,2024-05-14,8.0,9.0,2.7,ravisinha88@gmail.com,+91-5486146229,7500.0,80.01498359887535,8.0,Yes,Nikhil Sinha,PhD,2025-09-27,Active
7797,EMP8620,Mia Menon,Data Analyst,Finance Dept,32.0,Female,Single,Kolkata,2022-12-07,15370.519451530612,2.0,1.0,miamenon64@outlook.com,+91-3904014978,0.0,80.01498359887535,11.0,Yes,riya saxena,Diploma,2024-01-18,Active
7798,EMP4714,Carlos Verma,Cloud Engineering,Sales Dept,41.0,Male,Divorced,Pune,2014-12-31,60000.0,6.0,2.5,carlosverma82@outlook.com,02780882720,0.0,89.0,5.92960088691796,No,Alexander Saxena,PhD,2025-01-31,Terminated
7799,EMP3884,Meera Smith,Machine Learning,Support Dept,40.0,Male,Married,Delhi,2021-08-27,75000.0,6.0,2.7,meerasmith6@company.com,63227 60214,750.0,80.01498359887535,1.0,No,Not Entered By User,Diploma,2025-11-29,Terminated
7800,EMP7774,Sophia Brown,DevOps,Sales Dept,50.0,Male,Divorced,Delhi,2020-01-16,40000.0,9.0,4.1,sophiabrown27@gmail.com,Not Entered By User,0.0,78.2,10.0,No,Daniel Gupta,Diploma,2024-10-26,Terminated
7801,EMP9196,Ella Kaur,Data Science,Sales Dept,40.0,Male,Divorced,Ahmedabad,2017-08-04,150.0,7.9624541039914725,1.7,ellakaur26@yahoo.in,(+91) 1468406204,5.0,80.01498359887535,5.0,Yes,emma pillai,Masters,2025-04-13,Active
7802,EMP6501,Chloe Johnson,Natural Language Processing,Support Dept,43.62771266101892,Male,Married,Kolkata,2016-04-30,500.0,7.9624541039914725,3.4,Not Entered By User,0642473891,2.0,80.01498359887535,0.0,No,Vivaan Gokhale,PhD,2024-04-30,Resigned
7803,EMP5788,Benjamin Vaidya,Data Analyst,Finance Dept,65.0,Male,Divorced,Chennai,2016-04-21,900.0,7.9624541039914725,2.5,benjaminvaidya40@yahoo.in,00958897581,20000.0,73.4,1.0,Yes,Ajay Nambiar,Diploma,2023-02-28,Resigned
7804,EMP3795,Olivia Lal,Natural Language Processing,Sales Dept,46.0,Male,Single,Bangalore,2017-01-31,6000.0,10.0,2.5,olivialal74@gmail.com,02344379192,2000.0,87.7,10.0,No,Henry Gupta,Masters,2024-11-26,Terminated
7805,EMP8092,Shaurya Rao,Testing,Sales Dept,43.62771266101892,Male,Married,Pune,2020-02-03,350.0,10.0,4.8,shauryarao64@company.com,4800429742,2.0,93.7,5.92960088691796,Yes,Kavya Zachariah,Diploma,2024-06-27,Terminated
7806,EMP1726,Ava Das,Web Development,Sales Dept,35.0,Male,Married,Chennai,2022-09-27,4.0,2.0,3.0010271460014675,avadas35@gmail.com,+91-0821718659,7.0,85.1,5.92960088691796,No,Akash Joshi,PhD,2024-11-27,Resigned
7807,EMP10777,Lucas Solanki,DevOps,Sales Dept,24.0,Male,Married,Delhi,2018-01-06,50000.0,6.0,3.9,Not Entered By User,Not Entered By User,7500.0,99.7,2.0,No,Trisha Dube,PhD,2025-04-10,Terminated
7808,EMP4457,Imran Das,Web Development,HR Dept,25.0,Male,Divorced,Ahmedabad,2021-08-03,75000.0,7.0,4.4,imrandas50_at_outlook.com,(+91) 1991158209,50.0,85.1,4.0,No,Olivia Agarwal,B.Tech / BE,2023-12-19,Active
7809,EMP9818,Liam Narayan,Natural Language Processing,Sales Dept,32.0,Female,Single,Ahmedabad,2021-03-18,35000.0,1.0,3.5,liamnarayan30@yahoo.in,8857463497,0.0,78.4,3.0,Yes,Not Entered By User,Diploma,2025-08-20,Resigned
7810,EMP6549,Aditya Rana,Testing,Engineering Dept,56.0,Female,Married,Mumbai,2017-10-31,30000.0,6.0,4.3,adityarana63_at_yahoo.in,967-507-6766,7500.0,86.1,8.0,Yes,jane agarwal,PhD,2024-01-06,Active
7811,EMP7020,Ishan Jain,Machine Learning,Sales Dept,65.0,Male,Divorced,Mumbai,2016-02-01,3500.0,13.0,1.0,ishanjain25@gmail.com,+91-1781447382,20000.0,60.0,9.0,Yes,Harper Sengupta,Diploma,2023-05-06,Active
7812,EMP5146,Reyansh Agarwal,Statistics,Sales Dept,54.0,Male,Married,Mumbai,2022-10-22,9.0,15.0,4.2,reyanshagarwal34@outlook.com,03699876971,4806.35708003518,80.01498359887535,9.0,No,Sophia Patel,PhD,2024-05-01,Resigned
7813,EMP7337,Pooja Rana,Analytics,Operations Dept,61.0,Female,Divorced,Kolkata,2019-05-04,15370.519451530612,2.0,2.5,poojarana90@gmail.com,(+91) 4588483157,4806.35708003518,84.0,2.0,Yes,Ishan Singh,Diploma,2023-05-03,Resigned
7814,EMP3804,Elijah Acharya,Web Development,Sales Dept,49.0,Male,Married,Mumbai,2019-01-18,75000.0,1.0,1.9,elijahacharya4@yahoo.in,07629371444,4806.35708003518,99.2,5.0,No,Daniel Gupta,Masters,2024-04-18,Active
7815,EMP10157,Avni Farooqui,Natural Language Processing,Engineering Dept,43.62771266101892,Female,Single,Delhi,2019-03-01,15370.519451530612,2.0,4.6,avnifarooqui78@yahoo.in,48370 69697,20000.0,80.01498359887535,2.0,Yes,Sophia Yadav,PhD,2023-09-16,Active
7816,EMP6859,Alexander Dixit,Analytics,Sales Dept,46.0,Female,Married,Hyderbad,2014-09-06,35000.0,7.9624541039914725,3.4,alexanderdixit7@company.com,30331 74847,100.0,75.9,10.0,Yes,asha walia,Diploma,2023-05-19,Resigned
7817,EMP4042,Shaurya Thakur,Machine Learning,Engineering Dept,24.0,Male,Divorced,Bangalore,2018-05-12,350.0,2.0,3.7,shauryathakur34_at_company.com,09545263735,15000.0,76.4,0.0,Yes,Zara Jain,Diploma,2024-08-12,Terminated
7818,EMP9251,Uttam Kulkarni,DevOps,HR Dept,23.0,Male,Single,Delhi,2022-11-27,10000.0,7.9624541039914725,3.5,uttamkulkarni95@outlook.com,(+91) 7562921032,50.0,80.01498359887535,3.0,No,Uttam Menon,Diploma,2025-09-06,Resigned
7819,EMP10738,Priya Zaidi,Natural Language Processing,HR Dept,58.0,Female,Divorced,Kolkata,2022-01-26,6000.0,15.0,4.4,priyazaidi60@company.com,009-866-3360,2.0,89.4,5.0,No,Not Entered By User,M.Tech / MBA,2024-06-11,Active
7820,EMP7083,Liam Madan,Natural Language Processing,Marketing Dept,41.0,Female,Married,Pune,2018-04-25,18000.0,7.0,3.0010271460014675,Not Entered By User,Not Entered By User,1500.0,86.7,8.0,Yes,Harper Zaidi,Diploma,2024-06-12,Resigned
7821,EMP10409,Uttam Chauhan,Testing,Sales Dept,38.0,Female,Married,Chennai,2020-11-22,9000.0,7.9624541039914725,1.3,uttamchauhan61@company.com,(+91) 5471330850,1000.0,80.01498359887535,6.0,No,Oliver Jindal,Diploma,2025-11-15,Active
7822,EMP1673,Myra Mathur,Web Development,Engineering Dept,59.0,Female,Single,Kolkata,2022-10-01,200.0,5.0,3.5,myramathur78@company.com,Not Entered By User,2000.0,80.01498359887535,1.0,No,jane acharya,Diploma,2025-12-12,Terminated
7823,EMP10470,Krishna Acharya,Web Development,Sales Dept,53.0,Female,Divorced,Mumbai,2019-08-29,2.0,13.0,3.0010271460014675,krishnaacharya57@outlook.com,+91-6609161223,7500.0,84.0,6.0,Yes,Isha Narayan,Diploma,2023-08-14,Active
7824,EMP1752,Kiara Patel,Analytics,Engineering Dept,46.0,Female,Married,Delhi,2016-10-22,1.0,10.0,1.0,kiarapatel74@outlook.com,+91-8547854961,0.0,64.9,6.0,Yes,Not Entered By User,Masters,2024-12-26,Active
7825,EMP7322,Ishan Iqbal,Natural Language Processing,Sales Dept,26.0,Male,Married,Ahmedabad,2020-05-01,60.0,1.0,1.0, ishaniqbal84@gmail.com,8928787635,4806.35708003518,72.7,3.0,No,riya rao,Diploma,2025-05-30,Resigned
7826,EMP4405,Ishaan Dube,DevOps,Sales Dept,53.0,Male,Single,Delhi,2021-05-08,15370.519451530612,7.9624541039914725,3.6,ishaandube1@outlook.com,765-362-2185,0.0,84.0,8.0,No,Akash Shah,Diploma,2023-08-18,Terminated
7827,EMP7120,Noah Verma,Testing,Support Dept,52.0,Male,Single,Mumbai,2021-04-29,5000.0,1.0,3.0010271460014675,Not Entered By User,324-511-8687,7.0,75.5,0.0,No,Benjamin Deshpande,Masters,2025-12-07,Active
7828,EMP4137,Avni Madan,DevOps,Finance Dept,43.62771266101892,Female,Divorced,Mumbai,2023-11-24,50000.0,6.0,3.0010271460014675,avnimadan33@outlook.com,46272 62456,250.0,84.7,12.0,Yes,dev qureshi,PhD,2025-03-21,Active
7829,EMP2027,Abigail Garg,Data Analyst,HR Dept,23.0,Male,Divorced,Pune,2020-10-21,12.0,10.0,2.1,abigailgarg75@company.com,10293 99546,10000.0,83.9,7.0,Yes,ishaan khan,Masters,2023-03-03,Resigned
7830,EMP9808,Evelyn Johnson,Testing,Sales Dept,51.0,Male,Divorced,Hyderabad,2016-02-19,1.0,11.0,3.2,evelynjohnson12@company.com,658-036-0386,1000.0,80.01498359887535,2.0,Yes,Trisha Dube,Diploma,2024-12-06,Resigned
7831,EMP4018,Uma Rastogi,Machine Learning,Sales Dept,32.0,Male,Married,Mumbai,2020-07-03,10.0,6.0,2.0,umarastogi5@gmail.com,9952893784,5000.0,80.01498359887535,4.0,Yes,evelyn ghosh,B.Tech / BE,2025-05-21,Active
7832,EMP9081,Amelia Smith,Natural Language Processing,Marketing Dept,65.0,Male,Single,Chennai,2020-12-30,20000.0,7.0,2.2,ameliasmith37@yahoo.in,Not Entered By User,7500.0,84.5,5.0,No,Kiara Bedi,Masters,2024-04-18,Resigned
7833,EMP7090,Aryaman Fernandes,Analytics,Engineering Dept,54.0,Female,Divorced,Ahmedabad,2021-07-09,12000.0,7.9624541039914725,2.5,aryamanfernandes99@yahoo.in,8163234372,4806.35708003518,71.4,10.0,No,Sophia Mehta,Masters,2024-12-31,Resigned
7834,EMP9986,Fatima Smith,Cloud Engineering,Operations Dept,43.62771266101892,Male,Married,Delhi,2018-08-12,25000.0,7.9624541039914725,2.9,fatimasmith38@gmail.con,+91-4804561636,2.0,80.01498359887535,2.0,No,Oliver Deshpande,Masters,2025-03-07,Terminated
7835,EMP1802,Ava Taneja,Natural Language Processing,Marketing Dept,32.0,Male,Married,Mumbai,2015-09-03,180.0,11.0,3.0010271460014675,avataneja36@outlook.com,+91-1034842732,5000.0,64.0,5.92960088691796,No,sebastian garg,Masters,2024-04-29,Active
7836,EMP4994,Emma Iyer,Web Development,HR Dept,47.0,Female,Single,Mumbai,2021-11-14,6.0,15.0,2.4,emmaiyer54@company.com,+91-6921737758,10000.0,89.1,12.0,Yes,Omar Rana,Diploma,2024-11-23,Resigned
7837,EMP1387,Uttam Agarwal,Cloud Engineering,Engineering Dept,22.0,Female,Divorced,Kolkata,2020-11-10,75000.0,4.0,1.5, uttamagarwal54_at_outlook.con,387-635-0335,7500.0,85.3,10.0,No,Vikram Vaidya,Masters,2025-10-29,Resigned
7838,EMP6369,Uma Lamba,Cloud Engineering,Sales Dept,23.0,Male,Married,Kolkata,2015-08-25,50000.0,7.9624541039914725,1.6,umalamba71@outlook.com,Not Entered By User,4806.35708003518,95.4,3.0,No,Trisha Jindal,Masters,2024-03-02,Terminated
7839,EMP4598,Teddy Prasad,Data Science,Engineering Dept,43.0,Female,Divorced,Delhi,2020-04-27,50000.0,13.0,4.2,teddyprasad78@yahoo.in,Not Entered By User,50.0,60.4,8.0,No,Riya Kulkarni,Masters,2025-07-29,Resigned
7840,EMP4277,Aadhya Gupta,Web Development,Sales Dept,63.0,Male,Divorced,Mumbai,2016-03-14,1000.0,10.0,1.3,aadhyagupta98@company.com,3397401560,2500.0,91.0,7.0,No,akash saxena,Masters,2023-01-10,Terminated
7841,EMP6102,Olivia Solanki,DevOps,Marketing Dept,54.0,Male,Married,Kolkata,2019-07-17,6.0,8.0,2.1,oliviasolanki69@gmail.com,33545 42298,10000.0,71.1,4.0,Yes,Kiara Bedi,Diploma,2023-10-30,Active
7842,EMP5903,Uttam Patel,Web Development,HR Dept,27.0,Male,Divorced,Hyderabad,2024-11-17,15370.519451530612,7.9624541039914725,1.6,uttampatel28@company.com,05730225980,5000.0,88.0,1.0,Yes,Anaya Johnson,Diploma,2024-08-01,Active
7843,EMP8642,Omar Bose,Statistics,Finance Dept,56.0,Female,Single,Pune,2018-03-10,90.0,5.0,3.0,Not Entered By User,6464483050,2500.0,92.5,5.0,No,Oliver Jindal,PhD,2023-03-03,Active
7844,EMP8958,Hannah Sharma,Cloud Engineering,Sales Dept,43.62771266101892,Male,Married,Pune,2016-09-15,800.0,7.0,1.6,hannahsharma19@outlook.com,403-216-0966,10.0,95.1,5.0,No,sebastian garg,Diploma,2025-06-06,Resigned
7845,EMP10567,Sahil Uppal,Natural Language Processing,Operations Dept,57.0,Male,Married,Hyderabad,2017-09-21,15370.519451530612,7.9624541039914725,1.7,sahiluppal99@yahoo.in,05266296985,4806.35708003518,80.01498359887535,1.0,Yes,Trisha Iqbal,PhD,2024-08-04,Active
7846,EMP1652,Mia Agarwal,Natural Language Processing,Finance Dept,43.62771266101892,Female,Married,Hyderabad,2020-01-08,60000.0,7.9624541039914725,2.3,miaagarwal75@outlook.com,Not Entered By User,2500.0,92.0,7.0,Yes,noah hegde,M.Tech / MBA,2024-01-05,Terminated
7847,EMP6766,Chloe Dixit,Machine Learning,Operations Dept,25.0,Female,Divorced,Kolkata,2015-04-04,40000.0,11.0,4.1,chloedixit13@yahoo.in,90679 13352,50.0,69.5,8.0,Yes,Aryaman Deshpande,Diploma,2025-04-25,Active
7848,EMP7141,Mia Acharya,Analytics,Marketing Dept,43.62771266101892,Male,Married,Ahmedabad,2017-03-03,75000.0,6.0,1.2,miaacharya92@gmail.com,9470398667,7500.0,66.1,3.0,No,Zara Bhatia,Diploma,2023-03-01,Terminated
7849,EMP6989,Ishan Mehta,Analytics,Support Dept,34.0,Female,Single,Hyderabad,2014-05-31,40.0,4.0,3.0010271460014675,ishanmehta24@company.com,4990973227,2500.0,97.6,12.0,No,Asha Mukherjee,PhD,2023-05-07,Resigned
7850,EMP4231,Benjamin Prasad,Statistics,Engineering Dept,30.0,Male,Divorced,Mumbai,2024-04-17,5.0,7.0,3.0010271460014675,benjaminprasad83@yahoo.in,771-971-7633,0.0,92.2,5.92960088691796,Yes,Jane Bedi,Masters,2024-08-06,Active
7851,EMP1566,Vidya Miller,Web Development,Engineering Dept,29.0,Female,Single,Ahmedabad,2016-02-19,5000.0,11.0,3.6,vidyamiller77@outlook.com,Not Entered By User,2.0,95.4,5.92960088691796,Yes,Kabir Taneja,M.Tech / MBA,2025-10-10,Active
7852,EMP2152,Oliver Chhabra,Natural Language Processing,Engineering Dept,32.0,Male,Single,Mumbai,2022-01-21,25000.0,5.0,3.0010271460014675,oliverchhabra26@gmail.com,06581 76116,2000.0,88.8,7.0,Yes,Not Entered By User,Diploma,2024-12-22,Terminated
7853,EMP9020,Rohan Jindal,Machine Learning,Sales Dept,30.0,Male,Single,Hyderabad,2018-11-08,8000.0,14.0,2.5,rohanjindal50@yahoo.in,(+91) 6556200292,10000.0,96.2,9.0,No,emma iqbal,Masters,2025-02-19,Terminated
7854,EMP1601,Myra Wadhwa,Data Analyst,Sales Dept,43.62771266101892,Male,Single,Mumbai,2015-10-14,4.0,4.0,3.2,myrawadhwa90@gmail.com,Not Entered By User,20000.0,68.3,7.0,Yes,Mason Lamba,Diploma,2024-03-16,Resigned
7855,EMP9526,Vivaan Bhalla,DevOps,Support Dept,48.0,Male,Divorced,Pune,2024-11-29,5.0,15.0,1.7,Not Entered By User,85828 61598,2500.0,67.0,12.0,No,Lily Sharma,Diploma,2025-08-05,Active
7856,EMP2016,Saanvi Smith,DevOps,Finance Dept,25.0,Female,Married,Hyderbad,2020-03-30,2500.0,5.0,4.1,saanvismith82@gmail.com,(+91) 2792566631,200.0,90.9,0.0,No,Dhruv Malhotra,Masters,2023-12-22,Active
7857,EMP3334,Pallavi Ojha,Machine Learning,Engineering Dept,45.0,Female,Divorced,Delhi,2016-02-01,100.0,10.0,4.5,pallaviojha43@gmail.com,+91-7579434544,4806.35708003518,77.7,10.0,Yes,hannah das,M.Tech / MBA,2025-08-13,Active
7858,EMP10497,Simran Desai,Statistics,Sales Dept,42.0,Male,Divorced,Mumbai,2021-07-21,12000.0,9.0,3.2,simrandesai50@company.com,+91-6454097749,4806.35708003518,82.9,0.0,Yes,emma iqbal,M.Tech / MBA,2024-04-17,Active
7859,EMP3315,Kim Iqbal,Analytics,Sales Dept,43.62771266101892,Male,Married,Mumbai,2023-04-26,35000.0,11.0,4.2,kimiqbal80@gmail.com,8220778616,10.0,80.01498359887535,5.0,No,Priya Easwaran,PhD,2025-04-13,Terminated
7860,EMP10591,Kavya Walia,Machine Learning,Sales Dept,57.0,Male,Divorced,Mumbai,2023-06-16,5.0,10.0,4.0,kavyawalia18@gmail.com,9574694251,4806.35708003518,80.01498359887535,5.0,Yes,neha narayan,Diploma,2025-09-08,Terminated
7861,EMP1951,Isha Raina,Data Analyst,Engineering Dept,61.0,Male,Married,Delhi,2020-01-24,90000.0,15.0,3.2,Not Entered By User,81170 56713,4806.35708003518,81.0,0.0,Yes,Sam Ojha,Masters,2024-08-30,Active
7862,EMP7509,Isha Qureshi,Statistics,Finance Dept,43.62771266101892,Female,Single,Mumbai,2018-10-13,500.0,7.9624541039914725,4.4,ishaqureshi12@outlook.com,+91-4016920232,2.0,68.4,5.92960088691796,No,Ira Yusufzai,Diploma,2023-01-05,Resigned
7863,EMP7345,Reyansh Goel,Analytics,Operations Dept,26.0,Male,Single,Chennai,2021-06-13,800.0,7.9624541039914725,1.8,Not Entered By User,406-098-5564,2500.0,80.01498359887535,7.0,Yes,Benjamin Deshpande,Diploma,2023-06-18,Resigned
7864,EMP10675,Raj Clark,Testing,Engineering Dept,22.0,Male,Divorced,Mumbai,2020-06-05,12.0,14.0,4.0,rajclark18@company.con,+91-3588528299,20000.0,79.6,11.0,No,Henry Menon,Diploma,2023-03-11,Active
7865,EMP1126,Saanvi Lamba,Web Development,Finance Dept,25.0,Female,Single,Bangalore,2015-07-08,30000.0,6.0,3.0010271460014675,saanvilamba67@company.com,+91-5627919541,20000.0,91.0,4.0,Yes,Amelia Iyer,PhD,2023-10-06,Active
7866,EMP10162,Daniel Bhalla,Web Development,Sales Dept,35.0,Male,Single,Hyderabad,2024-12-23,50.0,1.0,3.0010271460014675,danielbhalla3@yahoo.in,16473 83554,5000.0,91.1,4.0,Yes,Not Entered By User,Masters,2025-01-27,Resigned
7867,EMP1967,Benjamin Mehta,Web Development,Engineering Dept,25.0,Male,Single,Mumbai,2018-05-06,4000.0,13.0,1.8,Not Entered By User,13641 30358,20000.0,80.01498359887535,7.0,No,Aryaman Dixit,M.Tech / MBA,2024-11-14,Terminated
7868,EMP9017,Mihir Dixit,Machine Learning,Support Dept,57.0,Female,Single,Ahmedabad,2023-09-14,18000.0,12.0,2.9,mihirdixit89@gmail.com,(+91) 0616829915,5000.0,89.3,2.0,Yes,Vikram Miller,Masters,2023-02-10,Terminated
7869,EMP1320,Dev Patel,Machine Learning,Support Dept,31.0,Male,Divorced,Mumbai,2015-12-05,60.0,13.0,4.3,devpatel51@gmail.com,3615734199,7500.0,60.2,1.0,Yes,Oliver Reddy,Diploma,2023-08-10,Resigned
7870,EMP7685,Pallavi Menon,Data Analyst,Support Dept,41.0,Male,Divorced,Kolkata,2022-09-10,150.0,3.0,1.3,pallavimenon96@yahoo.in,91231 31024,0.0,87.1,12.0,Yes,John Smith,PhD,2024-12-22,Resigned
7871,EMP7154,Zara Puri,Cloud Engineering,Sales Dept,44.0,Female,Married,Pune,2021-02-03,6000.0,3.0,4.4,zarapuri36@outlook.com,04514750109,0.0,83.9,11.0,No,Benjamin Lal,M.Tech / MBA,2023-08-09,Active
7872,EMP4444,Kavya Solanki,Web Development,Engineering Dept,31.0,Female,Single,Mumbai,2021-07-03,60000.0,12.0,1.9,kavyasolanki48@outlook.com,Not Entered By User,4806.35708003518,80.01498359887535,5.0,Yes,Vikram Garg,Masters,2024-12-10,Active
7873,EMP7013,Uma Chakraborty,Natural Language Processing,Sales Dept,29.0,Male,Divorced,Pune,2015-01-28,15370.519451530612,14.0,3.0010271460014675,umachakraborty9@gmail.com,08558091875,2500.0,93.2,5.92960088691796,No,Nikhil Jha,M.Tech / MBA,2025-07-15,Resigned
7874,EMP2603,Mason Wadhwa,Analytics,Sales Dept,29.0,Male,Divorced,Chennai,2024-10-01,6.0,5.0,3.5,masonwadhwa21@company.com,820-251-8626,0.0,88.0,8.0,No,Nikhil Reddy,PhD,2024-10-05,Active
